customer_id,archetype,monthly_income,income_volatility_cv,dti_ratio,savings_rate,liquidity_buffer_days,discretionary_spend_ratio,late_mandate_count_90d,balance_trend_slope,expense_trend_pct,upi_txns_per_day,night_txn_ratio,new_beneficiary_pct,merchant_category_entropy,is_stressed,life_stage
CUST_KIR_00143,kirana_msme,30900.48,0.2959,0.2346,0.2667,63.8,0.1504,0,6918.99,7.12,7.65,0.0232,0.103,1.7458,0,MSME_KIRANA_SEASONAL
CUST_KIR_00144,kirana_msme,33261.02,0.2829,0.2045,0.2425,27.3,0.1944,0,7561.47,15.65,21.46,0.0155,0.1424,1.0703,0,MSME_KIRANA_SEASONAL
CUST_SAL_00145,salaried_tier1,54633.49,0.0703,0.4297,0.2344,20.5,0.4939,0,17626.44,24.3,4.42,0.0438,0.1087,1.8411,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00146,salaried_tier1,66794.88,0.0993,0.4582,0.0342,67.7,0.2434,0,-11787.84,-19.22,9.71,0.026,0.1122,2.5141,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00147,gig_worker,41730.61,0.474,0.0973,0.0015,10.4,0.2588,0,-3880.92,-8.32,23.32,0.1885,0.1437,0.718,0,EARLY_CAREER_GIG
CUST_KIR_00148,kirana_msme,29896.09,0.4302,0.0959,0.1132,48.5,0.1075,0,565.95,9.64,8.42,0.008,0.1518,1.2563,0,MSME_KIRANA_SEASONAL
CUST_SAL_00149,salaried_tier1,105642.63,0.095,0.5149,0.3284,40.7,0.2026,0,30774.28,3.53,11.72,0.0702,0.031,2.6636,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00150,salaried_tier1,67439.13,0.0237,0.3676,0.0854,64.7,0.3953,1,-2740.55,6.22,6.34,0.0674,0.1106,2.3605,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_00151,rural_agri,24997.16,0.3815,0.2031,0.156,55.3,0.0618,3,2594.32,-1.07,3.54,0.0025,0.0131,0.7245,0,RURAL_AGRI_ALLIED
CUST_SAL_00152,salaried_tier1,51124.52,0.0736,0.1502,0.2724,23.3,0.2266,0,5107.13,2.97,5.55,0.0324,0.1164,2.1303,0,EARLY_CAREER_SALARIED
CUST_SAL_00153,salaried_tier1,90502.51,0.0441,0.1878,0.2534,78.6,0.3781,0,11810.61,-19.77,8.23,0.0245,0.0704,1.6826,0,EARLY_CAREER_SALARIED
CUST_KIR_00154,kirana_msme,39241.88,0.1818,0.1732,0.0902,88.5,0.0738,0,567.12,12.99,17.79,0.0039,0.1361,1.1641,0,MSME_KIRANA_SEASONAL
CUST_RUR_00155,rural_agri,15369.33,0.6946,0.0078,0.1901,34.0,0.0664,0,2957.73,13.77,5.94,0.002,0.0558,0.5465,0,RURAL_AGRI_ALLIED
CUST_SAL_00156,salaried_tier1,72511.66,0.0586,0.4311,-0.0228,35.3,0.2358,0,-23029.83,5.41,7.73,0.0251,0.1062,1.7459,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00157,gig_worker,13755.95,0.2699,0.0537,0.0463,25.4,0.2877,0,-1869.0,-17.76,17.79,0.1171,0.0621,1.2245,0,EARLY_CAREER_GIG
CUST_GIG_00158,gig_worker,25230.97,0.3817,0.0084,-0.0011,25.9,0.1171,1,-2128.78,-0.75,26.92,0.0635,0.135,1.4864,0,EARLY_CAREER_GIG
CUST_SAL_00159,salaried_tier1,93898.07,0.0584,0.2993,0.1473,75.8,0.2256,1,5982.11,-29.09,8.33,0.017,0.0804,2.3764,0,EARLY_CAREER_SALARIED
CUST_GIG_00160,gig_worker,16889.33,0.4224,0.035,0.1461,26.6,0.2312,0,1136.11,3.47,27.52,0.0787,0.0809,0.6853,0,EARLY_CAREER_GIG
CUST_KIR_00161,kirana_msme,47408.84,0.2335,0.0654,0.0906,82.7,0.1529,0,7304.78,-12.19,18.81,0.0172,0.1309,0.8656,0,MSME_KIRANA_SEASONAL
CUST_GIG_00162,gig_worker,25687.58,0.4197,0.0893,-0.0738,37.7,0.1868,0,-8151.77,13.57,11.64,0.0446,0.1157,0.8743,0,EARLY_CAREER_GIG
CUST_GIG_00163,gig_worker,12638.06,0.4377,0.0735,-0.1198,16.0,0.226,1,-5505.14,-4.2,17.2,0.0629,0.0552,0.8576,0,EARLY_CAREER_GIG
CUST_KIR_00164,kirana_msme,35198.06,0.3418,0.0688,0.0836,65.1,0.1009,0,-2211.65,-28.65,10.12,0.0195,0.0733,1.3574,0,MSME_KIRANA_SEASONAL
CUST_SAL_00165,salaried_tier1,82790.45,0.0897,0.5496,0.1931,57.5,0.2401,0,-7198.8,-14.59,5.67,0.074,0.0568,2.1233,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_00166,rural_agri,22156.74,0.6071,0.0835,0.1454,7.1,0.1345,1,3681.98,2.87,3.23,0.0334,0.0109,0.7788,0,RURAL_AGRI_ALLIED
CUST_KIR_00167,kirana_msme,31593.81,0.2818,0.1741,0.1509,67.5,0.1131,1,137.62,16.17,21.15,0.0033,0.1295,1.3993,0,MSME_KIRANA_SEASONAL
CUST_SAL_00168,salaried_tier1,82209.59,0.0634,0.4832,0.0,28.6,0.3727,2,-19060.28,21.53,5.27,0.0525,0.113,2.0395,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00169,salaried_tier1,46732.56,0.083,0.1726,0.0978,68.1,0.3741,0,-4569.26,-13.49,8.13,0.051,0.0748,1.9613,0,EARLY_CAREER_SALARIED
CUST_GIG_00170,gig_worker,23008.32,0.5862,0.1403,0.0867,17.7,0.169,0,-4569.91,-5.03,9.22,0.1305,0.1487,0.7727,0,EARLY_CAREER_GIG
CUST_GIG_00171,gig_worker,26981.71,0.6283,0.0818,0.0486,22.5,0.2187,0,1391.38,16.92,18.16,0.1199,0.1273,0.7698,0,EARLY_CAREER_GIG
CUST_SAL_00172,salaried_tier1,75435.02,0.06,0.5076,0.3179,20.8,0.4783,0,11079.86,28.15,7.42,0.0204,0.0946,1.9773,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00173,kirana_msme,48597.87,0.3515,0.1486,0.0503,28.4,0.1302,0,421.75,11.09,19.61,0.0157,0.0648,1.2174,0,MSME_KIRANA_SEASONAL
CUST_SAL_00174,salaried_tier1,79830.9,0.0294,0.5461,0.0338,16.2,0.549,0,-2352.66,21.14,3.77,0.0506,0.1104,2.3684,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00175,gig_worker,26509.63,0.3846,0.0422,-0.056,10.5,0.2784,0,-7859.55,4.18,16.97,0.0845,0.1193,0.8208,1,EARLY_CAREER_GIG
CUST_SAL_00176,salaried_tier1,72391.43,0.0326,0.4262,0.1554,83.3,0.5059,0,13513.69,0.55,9.51,0.0442,0.0803,2.6715,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00177,gig_worker,31036.37,0.2725,0.0048,-0.015,17.0,0.1764,0,-9179.84,17.08,21.78,0.1175,0.054,0.7482,0,EARLY_CAREER_GIG
CUST_KIR_00178,kirana_msme,57303.49,0.3649,0.2173,0.1692,65.0,0.0558,0,9588.29,24.28,15.01,0.0107,0.1055,1.5779,0,MSME_KIRANA_SEASONAL
CUST_RUR_00179,rural_agri,16458.08,0.6849,0.1403,0.1649,34.0,0.0921,1,2754.74,5.69,5.81,0.0037,0.0137,1.0245,0,RURAL_AGRI_ALLIED
CUST_SAL_00180,salaried_tier1,59963.82,0.0275,0.4572,0.2489,47.7,0.2725,0,26111.01,7.59,10.81,0.028,0.0793,1.5941,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00181,kirana_msme,70609.95,0.2532,0.1193,0.2992,72.6,0.1467,0,7532.14,22.1,5.62,0.0166,0.2024,0.8492,0,MSME_KIRANA_SEASONAL
CUST_SAL_00182,salaried_tier1,65907.54,0.039,0.3289,-0.021,115.2,0.2393,1,-10612.03,2.72,11.86,0.0488,0.1131,2.0537,0,EARLY_CAREER_SALARIED
CUST_RUR_00183,rural_agri,19505.07,0.5637,0.0353,-0.0998,49.6,0.0405,1,-2168.47,-10.87,1.65,0.0333,0.0155,1.1402,0,RURAL_AGRI_ALLIED
CUST_RUR_00184,rural_agri,12732.52,0.5317,0.1499,-0.0486,45.8,0.0663,1,-268.34,16.51,4.28,0.0064,0.0398,0.6108,0,RURAL_AGRI_ALLIED
CUST_SAL_00185,salaried_tier1,80143.21,0.0913,0.2286,0.1955,24.2,0.3066,0,4347.5,9.23,8.25,0.0298,0.0578,2.3573,0,EARLY_CAREER_SALARIED
CUST_GIG_00186,gig_worker,37014.52,0.3496,0.0649,-0.0497,4.1,0.155,2,-5387.78,4.77,18.36,0.1074,0.0337,1.4076,1,EARLY_CAREER_GIG
CUST_RUR_00187,rural_agri,23135.21,0.3122,0.1454,0.0647,17.1,0.0815,1,-1428.23,-5.82,0.5,0.0468,0.0215,1.009,0,RURAL_AGRI_ALLIED
CUST_GIG_00188,gig_worker,28434.44,0.3528,0.0042,-0.0831,5.4,0.1027,0,-3675.29,7.01,18.32,0.0731,0.1429,0.8069,0,EARLY_CAREER_GIG
CUST_KIR_00189,kirana_msme,26232.01,0.2736,0.2319,0.1629,80.0,0.1916,0,-3173.88,9.72,6.9,0.006,0.1327,1.3607,0,MSME_KIRANA_SEASONAL
CUST_SAL_00190,salaried_tier1,64545.45,0.0685,0.4267,0.1032,106.3,0.3773,0,-9164.91,4.68,6.65,0.0675,0.0815,1.5874,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00191,salaried_tier1,91826.0,0.0832,0.2683,0.1483,59.2,0.3142,0,-7429.11,-2.73,3.97,0.0139,0.0398,1.6773,0,EARLY_CAREER_SALARIED
CUST_RUR_00192,rural_agri,35043.38,0.6269,0.0968,0.0942,7.5,0.0365,0,7648.64,-1.67,5.38,0.0052,0.0676,0.8847,0,RURAL_AGRI_ALLIED
CUST_RUR_00193,rural_agri,12744.83,0.3752,0.1259,0.1405,29.3,0.0889,2,-1994.22,-14.96,3.2,0.0129,0.0719,0.9942,0,RURAL_AGRI_ALLIED
CUST_GIG_00194,gig_worker,29219.93,0.2677,0.1984,-0.1109,36.4,0.1669,0,-8377.14,-5.58,16.26,0.1214,0.0359,1.3926,0,EARLY_CAREER_GIG
CUST_KIR_00195,kirana_msme,41752.15,0.3444,0.228,0.0946,25.6,0.1911,0,-4930.78,12.52,22.27,0.0232,0.0838,1.6533,0,MSME_KIRANA_SEASONAL
CUST_KIR_00196,kirana_msme,19586.16,0.2288,0.0805,0.1774,61.0,0.1039,0,3882.6,-9.05,17.82,0.027,0.0828,1.1635,0,MSME_KIRANA_SEASONAL
CUST_GIG_00197,gig_worker,33623.09,0.6228,0.0558,0.1351,5.7,0.2127,0,4298.78,-0.07,18.6,0.1438,0.1298,1.4044,0,EARLY_CAREER_GIG
CUST_RUR_00198,rural_agri,18356.22,0.5992,0.0077,-0.0175,6.8,0.0804,3,-4540.61,-11.93,4.0,0.0081,0.0734,1.1879,1,RURAL_AGRI_ALLIED
CUST_RUR_00199,rural_agri,19794.19,0.6659,0.1773,-0.0399,16.6,0.1126,0,-2327.75,12.08,4.8,0.0392,0.0417,0.8071,0,RURAL_AGRI_ALLIED
CUST_GIG_00200,gig_worker,14068.13,0.3596,0.063,-0.115,14.5,0.1261,0,-1878.26,-22.26,10.09,0.1524,0.1125,1.4176,0,EARLY_CAREER_GIG
CUST_GIG_00201,gig_worker,16921.04,0.5274,0.0079,0.1018,21.8,0.2201,0,1770.95,18.4,23.44,0.1104,0.1041,1.2094,0,EARLY_CAREER_GIG
CUST_SAL_00202,salaried_tier1,95134.93,0.0841,0.3142,0.042,57.6,0.4805,0,-5602.39,-1.21,10.06,0.0347,0.0842,2.1818,0,EARLY_CAREER_SALARIED
CUST_SAL_00203,salaried_tier1,65479.69,0.0417,0.492,0.0886,117.2,0.5419,0,-86.5,2.99,9.05,0.0416,0.0301,1.5533,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_00204,rural_agri,19222.32,0.7007,0.0994,0.0009,17.9,0.0877,1,-1730.5,-24.08,1.91,0.0474,0.0219,0.9422,0,RURAL_AGRI_ALLIED
CUST_GIG_00205,gig_worker,39093.69,0.4242,0.083,0.0698,31.8,0.2633,0,-8427.63,-6.49,19.7,0.0929,0.0883,1.1486,0,EARLY_CAREER_GIG
CUST_SAL_00206,salaried_tier1,62303.35,0.0746,0.4143,0.3302,91.6,0.1708,1,12940.37,17.69,6.43,0.051,0.1176,2.6215,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00207,salaried_tier1,113271.85,0.0853,0.5453,0.1055,20.0,0.4705,0,-18924.18,-22.19,6.95,0.062,0.097,1.7581,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00208,gig_worker,11073.94,0.5424,0.0484,-0.0985,25.3,0.1438,0,-3081.27,-0.12,21.1,0.0782,0.03,0.7061,0,EARLY_CAREER_GIG
CUST_SAL_00209,salaried_tier1,79471.89,0.0977,0.2994,0.2226,21.7,0.3085,2,22492.18,-12.98,4.88,0.0184,0.0904,2.2007,0,EARLY_CAREER_SALARIED
CUST_SAL_00210,salaried_tier1,78811.8,0.0457,0.2509,0.1637,101.5,0.1913,2,2852.86,23.94,3.81,0.0598,0.0585,2.5336,0,EARLY_CAREER_SALARIED
CUST_KIR_00211,kirana_msme,35569.95,0.2629,0.1408,0.0631,68.0,0.1154,0,-12488.92,-14.37,21.05,0.0146,0.1097,1.616,0,MSME_KIRANA_SEASONAL
CUST_GIG_00212,gig_worker,28881.1,0.2661,0.019,-0.148,9.4,0.0952,3,-10273.78,-26.54,10.99,0.071,0.1423,0.8599,1,EARLY_CAREER_GIG
CUST_GIG_00213,gig_worker,20953.67,0.384,0.0415,-0.0367,16.3,0.229,0,-424.1,2.64,9.32,0.0625,0.0789,1.1195,0,EARLY_CAREER_GIG
CUST_SAL_00214,salaried_tier1,41429.29,0.0302,0.1734,0.0722,31.6,0.2196,0,2869.35,-20.62,7.58,0.0366,0.0707,1.5206,0,EARLY_CAREER_SALARIED
CUST_GIG_00215,gig_worker,30778.86,0.5985,0.0385,-0.1207,40.7,0.157,0,-10156.19,1.81,10.52,0.1302,0.093,0.9236,0,EARLY_CAREER_GIG
CUST_SAL_00216,salaried_tier1,76849.9,0.0278,0.3692,0.2311,98.2,0.4016,0,22256.87,22.18,8.77,0.0117,0.0612,2.4232,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00217,kirana_msme,51578.69,0.424,0.2495,0.2804,88.5,0.0516,0,823.26,22.76,22.2,0.0076,0.2462,1.2128,0,MSME_KIRANA_SEASONAL
CUST_GIG_00218,gig_worker,13825.85,0.4946,0.1392,-0.0473,7.5,0.0953,0,327.64,0.13,22.84,0.1167,0.0807,1.0686,0,EARLY_CAREER_GIG
CUST_GIG_00219,gig_worker,20235.35,0.4851,0.1695,-0.0176,3.8,0.0964,0,-420.33,13.11,21.86,0.0421,0.0527,1.4725,0,EARLY_CAREER_GIG
CUST_RUR_00220,rural_agri,29783.09,0.3142,0.2071,0.1365,19.2,0.115,0,5573.15,8.92,1.61,0.0089,0.0336,0.5282,0,RURAL_AGRI_ALLIED
CUST_GIG_00221,gig_worker,10000.0,0.2617,0.121,-0.0313,15.5,0.2707,1,-1525.76,1.07,17.9,0.0523,0.1135,1.372,0,EARLY_CAREER_GIG
CUST_GIG_00222,gig_worker,22188.96,0.5477,0.1239,0.0909,21.1,0.2529,0,2759.75,8.06,17.73,0.1086,0.1242,1.4469,0,EARLY_CAREER_GIG
CUST_SAL_00223,salaried_tier1,65073.93,0.0974,0.4512,0.2745,18.4,0.3371,0,1038.45,-3.52,2.49,0.0697,0.0748,2.579,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00224,kirana_msme,48806.06,0.1655,0.0896,0.2532,29.3,0.085,0,-3025.78,-7.32,20.27,0.0134,0.208,1.3171,0,MSME_KIRANA_SEASONAL
CUST_SAL_00225,salaried_tier1,63252.68,0.0518,0.4474,0.1823,55.8,0.2183,0,-3734.22,17.78,6.23,0.046,0.0371,2.2482,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00226,salaried_tier1,66687.61,0.098,0.2833,0.188,24.5,0.3924,0,-7747.86,-12.17,9.16,0.0652,0.0904,2.747,0,EARLY_CAREER_SALARIED
CUST_RUR_00227,rural_agri,24372.36,0.5917,0.1346,0.0363,16.5,0.0304,0,-1556.44,-4.16,2.59,0.0224,0.0786,0.8568,0,RURAL_AGRI_ALLIED
CUST_KIR_00228,kirana_msme,50603.01,0.3782,0.0875,0.193,37.8,0.0842,0,13541.84,-5.65,11.19,0.0035,0.2472,0.9303,0,MSME_KIRANA_SEASONAL
CUST_RUR_00229,rural_agri,21677.03,0.332,0.2156,0.1884,18.6,0.084,0,-1495.93,-8.7,2.78,0.0135,0.0245,0.9485,0,RURAL_AGRI_ALLIED
CUST_GIG_00230,gig_worker,27146.79,0.476,0.1717,-0.1148,36.0,0.2282,0,-8881.03,-12.77,16.83,0.1906,0.047,1.2253,0,EARLY_CAREER_GIG
CUST_GIG_00231,gig_worker,22165.11,0.6349,0.1803,-0.0689,36.7,0.299,0,-2947.84,-5.08,18.4,0.0801,0.0318,0.9931,0,EARLY_CAREER_GIG
CUST_KIR_00232,kirana_msme,26197.41,0.412,0.2262,0.0713,65.5,0.148,1,-1427.61,18.1,9.96,0.0278,0.2364,0.803,0,MSME_KIRANA_SEASONAL
CUST_GIG_00233,gig_worker,23228.57,0.3426,0.0362,0.0931,8.7,0.1831,3,-2661.52,-2.22,27.56,0.199,0.0967,0.7672,0,EARLY_CAREER_GIG
CUST_KIR_00234,kirana_msme,18668.43,0.2342,0.2931,0.0883,71.3,0.0501,0,-1774.93,18.96,10.76,0.0056,0.1803,1.7159,0,MSME_KIRANA_SEASONAL
CUST_SAL_00235,salaried_tier1,43143.3,0.0965,0.5193,0.1329,103.9,0.3309,0,-2844.6,25.47,6.26,0.0476,0.0223,1.7038,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00236,gig_worker,31044.06,0.6138,0.0036,0.0171,36.1,0.1991,0,2749.43,29.42,25.75,0.11,0.1354,0.7226,0,EARLY_CAREER_GIG
CUST_SAL_00237,salaried_tier1,80502.01,0.0518,0.3555,0.2712,54.2,0.3052,0,24278.11,28.54,2.91,0.0554,0.0613,2.689,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_SAL_00238,salaried_tier1,71240.56,0.0818,0.4813,0.0182,109.2,0.4125,1,-11644.06,-18.95,7.42,0.0743,0.11,2.1309,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00239,gig_worker,11240.09,0.3647,0.0537,0.1083,5.9,0.2291,0,-1919.54,1.3,9.23,0.0759,0.1222,0.9101,0,EARLY_CAREER_GIG
CUST_SAL_00240,salaried_tier1,25285.51,0.0899,0.4551,0.1552,85.4,0.4889,0,-5839.88,-24.74,11.07,0.0618,0.0743,2.0238,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_00241,rural_agri,33949.11,0.5092,0.1785,0.1584,13.5,0.0842,0,3130.58,16.54,1.87,0.032,0.0714,0.9812,0,RURAL_AGRI_ALLIED
CUST_RUR_00242,rural_agri,27413.52,0.3102,0.1511,-0.0169,52.4,0.064,1,-3175.52,17.46,1.72,0.0017,0.0386,0.972,0,RURAL_AGRI_ALLIED
CUST_RUR_00243,rural_agri,17598.59,0.6033,0.1511,0.1481,28.4,0.0631,0,3802.26,-7.74,2.97,0.022,0.0164,0.8753,0,RURAL_AGRI_ALLIED
CUST_KIR_00244,kirana_msme,39365.5,0.2183,0.196,0.1429,51.4,0.1306,0,-4476.34,4.97,22.61,0.013,0.1324,0.9558,0,MSME_KIRANA_SEASONAL
CUST_SAL_00245,salaried_tier1,111824.81,0.0766,0.221,0.0509,100.1,0.5289,0,19117.22,11.19,4.14,0.0142,0.0526,2.1469,0,EARLY_CAREER_SALARIED
CUST_RUR_00246,rural_agri,10936.02,0.3046,0.202,-0.0471,38.3,0.0704,1,-1465.99,31.2,0.98,0.0111,0.0232,0.721,0,RURAL_AGRI_ALLIED
CUST_KIR_00247,kirana_msme,81618.33,0.4389,0.1974,0.1678,60.1,0.1892,0,9814.47,5.31,9.75,0.0079,0.1509,1.123,0,MSME_KIRANA_SEASONAL
CUST_RUR_00248,rural_agri,20059.85,0.703,0.0724,0.0992,28.5,0.1367,2,-719.84,20.33,4.3,0.0442,0.0447,0.8678,0,RURAL_AGRI_ALLIED
CUST_RUR_00249,rural_agri,15314.11,0.7329,0.1811,0.0211,16.8,0.0727,0,-3637.69,7.62,4.59,0.0126,0.0418,0.6233,0,RURAL_AGRI_ALLIED
CUST_RUR_00250,rural_agri,13897.29,0.3449,0.1477,0.0798,28.0,0.0818,0,-595.81,-12.42,3.28,0.0075,0.0173,0.8616,0,RURAL_AGRI_ALLIED
CUST_SAL_00251,salaried_tier1,52433.85,0.0966,0.4918,0.0422,49.4,0.234,0,-6420.89,10.91,8.71,0.0466,0.1099,1.5255,1,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00252,kirana_msme,39491.94,0.2696,0.0925,0.1137,38.4,0.1334,0,1903.03,-4.61,7.53,0.0292,0.0961,1.7477,0,MSME_KIRANA_SEASONAL
CUST_RUR_00253,rural_agri,26481.55,0.5832,0.1179,0.0487,45.3,0.0405,1,-5443.92,-23.45,0.82,0.007,0.0602,1.1271,0,RURAL_AGRI_ALLIED
CUST_KIR_00254,kirana_msme,45316.39,0.188,0.1692,0.2409,38.1,0.1221,1,234.55,-1.01,21.83,0.0124,0.2036,1.4867,0,MSME_KIRANA_SEASONAL
CUST_SAL_00255,salaried_tier1,58562.42,0.0724,0.4337,0.1845,52.5,0.3808,0,11726.85,-0.15,11.93,0.0189,0.0272,1.609,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_GIG_00256,gig_worker,13006.64,0.4066,0.0524,-0.0471,20.2,0.2385,0,-85.15,20.63,8.84,0.1155,0.1001,1.4492,0,EARLY_CAREER_GIG
CUST_RUR_00257,rural_agri,22492.18,0.3095,0.1831,0.1799,41.1,0.0827,0,874.41,-9.92,3.09,0.0014,0.0583,1.1441,0,RURAL_AGRI_ALLIED
CUST_GIG_00258,gig_worker,37340.04,0.4523,0.1634,0.1083,28.9,0.0828,1,5525.95,1.12,19.31,0.1403,0.072,0.9762,0,EARLY_CAREER_GIG
CUST_GIG_00259,gig_worker,13593.79,0.484,0.0886,-0.1397,16.4,0.2583,1,-4164.45,15.77,21.96,0.0829,0.042,1.2524,0,EARLY_CAREER_GIG
CUST_SAL_00260,salaried_tier1,67887.65,0.0208,0.206,0.0788,75.8,0.18,2,1811.51,27.51,11.13,0.0646,0.0955,1.9746,0,EARLY_CAREER_SALARIED
CUST_GIG_00261,gig_worker,33099.29,0.4715,0.1973,0.0697,35.6,0.2719,0,4730.8,33.68,17.66,0.1174,0.1295,0.6754,0,EARLY_CAREER_GIG
CUST_RUR_00262,rural_agri,15102.55,0.6076,0.207,-0.0527,37.7,0.1012,0,-2247.76,12.01,5.89,0.0197,0.0259,0.5864,0,RURAL_AGRI_ALLIED
CUST_SAL_00263,salaried_tier1,103317.83,0.027,0.5074,0.1057,47.9,0.3349,0,15764.12,11.45,11.29,0.0312,0.1064,2.6227,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_KIR_00264,kirana_msme,56969.63,0.1516,0.1912,0.1348,42.6,0.1467,0,-1812.33,1.21,22.06,0.0079,0.1539,1.4092,0,MSME_KIRANA_SEASONAL
CUST_RUR_00265,rural_agri,32671.75,0.596,0.1841,0.0714,8.7,0.044,1,1758.94,21.88,0.94,0.0215,0.0488,0.6925,0,RURAL_AGRI_ALLIED
CUST_GIG_00266,gig_worker,12709.41,0.5519,0.1297,0.0412,26.2,0.0825,1,1052.68,-5.91,26.85,0.1691,0.1005,0.9384,0,EARLY_CAREER_GIG
CUST_GIG_00267,gig_worker,20682.8,0.3684,0.103,-0.1004,44.1,0.1037,3,-9368.04,-15.45,18.51,0.1532,0.0823,1.4222,1,EARLY_CAREER_GIG
CUST_GIG_00268,gig_worker,28063.53,0.4493,0.1159,-0.064,18.4,0.0985,0,-10381.42,6.44,9.48,0.0476,0.1276,0.8281,0,EARLY_CAREER_GIG
CUST_KIR_00269,kirana_msme,54498.38,0.2955,0.1264,0.1794,46.7,0.1346,0,1792.68,19.86,13.51,0.0104,0.192,1.797,0,MSME_KIRANA_SEASONAL
CUST_SAL_00270,salaried_tier1,106570.29,0.0286,0.4884,0.2443,37.2,0.2081,0,10707.0,23.79,4.57,0.0419,0.023,2.7689,0,ESTABLISHED_FAMILY_HIGH_DEBT
CUST_RUR_00271,rural_agri,19161.56,0.7096,0.1368,-0.0878,22.3,0.0991,4,-2160.97,-2.39,1.76,0.011,0.0241,1.1014,0,RURAL_AGRI_ALLIED
CUST_RUR_00272,rural_agri,8000.0,0.4267,0.1263,-0.0909,12.2,0.1364,2,-1147.03,14.61,3.34,0.0185,0.0619,0.796,1,RURAL_AGRI_ALLIED
CUST_RUR_00273,rural_agri,12863.12,0.469,0.1175,-0.0008,46.5,0.0695,0,-276.65,-5.39,5.89,0.0113,0.0529,0.7793,0,RURAL_AGRI_ALLIED
CUST_RUR_00274,rural_agri,32285.21,0.5566,0.218,-0.0133,9.7,0.1424,0,-4099.46,-0.8,4.86,0.0162,0.0601,0.9035,0,RURAL_AGRI_ALLIED
CUST_KIR_00275,kirana_msme,49716.67,0.2168,0.2294,0.2858,56.9,0.131,0,7097.03,3.85,14.51,0.0181,0.2472,1.1259,0,MSME_KIRANA_SEASONAL
CUST_KIR_00276,kirana_msme,56211.67,0.2679,0.2904,0.1539,62.1,0.1565,1,5041.72,8.94,19.92,0.0156,0.1037,1.0446,0,MSME_KIRANA_SEASONAL
CUST_GIG_00277,gig_worker,13472.28,0.4425,0.1235,-0.0285,11.3,0.2916,0,135.21,20.49,16.22,0.0904,0.0789,1.2605,0,EARLY_CAREER_GIG
CUST_GIG_00278,gig_worker,21469.03,0.3039,0.0992,-0.0993,8.3,0.2852,0,3753.92,-3.79,16.04,0.1845,0.1066,1.1935,0,EARLY_CAREER_GIG
CUST_GIG_00279,gig_worker,21072.11,0.3584,0.0571,-0.0687,38.9,0.087,0,-2853.6,3.35,12.0,0.0694,0.1258,0.8465,0,EARLY_CAREER_GIG
CUST_GIG_00280,gig_worker,10000.0,0.2956,0.1352,0.0606,33.3,0.2403,0,-2159.06,15.07,24.28,0.1837,0.0319,1.4585,0,EARLY_CAREER_GIG
CUST_RUR_00281,rural_agri,18418.37,0.5996,0.1191,0.1799,9.2,0.0901,1,2904.94,2.94,3.71,0.0454,0.0759,1.0543,0,RURAL_AGRI_ALLIED
CUST_KIR_00282,kirana_msme,58109.85,0.404,0.0819,0.0733,61.2,0.1298,0,-1007.03,25.11,23.55,0.0121,0.2281,1.6995,0,MSME_KIRANA_SEASONAL
CUST_KIR_00283,kirana_msme,29179.43,0.4284,0.1635,0.2336,45.7,0.0528,0,3663.6,20.05,18.8,0.01,0.1891,1.2962,0,MSME_KIRANA_SEASONAL
CUST_SAL_00284,salaried_tier1,86995.62,0.0591,0.3301,0.0298,47.3,0.1669,0,-6273.71,-4.25,5.04,0.064,0.0527,1.8231,0,EARLY_CAREER_SALARIED
CUST_GIG_00285,gig_worker,19574.77,0.4315,0.1014,0.0562,29.6,0.2584,0,-60.76,8.13,13.6,0.0548,0.0647,0.8668,0,EARLY_CAREER_GIG
