customer_id,category,amount,hour_of_day,is_new_beneficiary,is_synthetic_anomaly
CUST_KIR_00019,dining,1140.93,16,0,0
CUST_KIR_00019,fuel,1180.6,12,0,0
CUST_KIR_00019,shopping,2638.58,6,0,0
CUST_KIR_00019,grocery,2271.79,18,1,0
CUST_KIR_00019,dining,1679.04,16,0,0
CUST_KIR_00019,dining,2203.52,10,1,0
CUST_KIR_00019,dining,1062.1,7,0,0
CUST_KIR_00019,fuel,481.71,13,0,0
CUST_KIR_00019,grocery,1658.21,16,0,0
CUST_KIR_00019,utility,1289.23,7,1,0
CUST_KIR_00019,grocery,1094.31,14,0,0
CUST_KIR_00019,fuel,2624.13,10,0,0
CUST_KIR_00019,grocery,916.04,17,0,0
CUST_KIR_00019,grocery,1625.78,13,0,0
CUST_KIR_00019,grocery,2058.04,12,0,0
CUST_KIR_00019,transfer,1916.21,13,0,0
CUST_KIR_00019,emi,612.65,10,0,0
CUST_KIR_00019,dining,278.43,6,0,0
CUST_KIR_00019,utility,1612.0,2,0,0
CUST_SAL_00020,grocery,2763.71,13,0,0
CUST_SAL_00020,transfer,1253.17,22,0,0
CUST_SAL_00020,utility,3617.87,11,0,0
CUST_SAL_00020,fuel,2528.42,6,0,0
CUST_SAL_00020,grocery,2321.78,13,0,0
CUST_SAL_00020,medical,2392.73,10,0,0
CUST_SAL_00020,fuel,1753.83,17,0,0
CUST_SAL_00020,dining,2844.0,9,0,0
CUST_SAL_00020,medical,1373.33,10,0,0
CUST_SAL_00020,grocery,4406.97,4,1,0
CUST_SAL_00020,shopping,4078.51,10,0,0
CUST_SAL_00020,medical,326.34,8,0,0
CUST_SAL_00020,dining,3358.74,18,0,0
CUST_SAL_00020,shopping,23056.75,2,1,1
CUST_SAL_00020,shopping,3313.94,17,0,0
CUST_SAL_00020,grocery,2028.45,14,1,0
CUST_SAL_00020,utility,1322.03,22,0,0
CUST_SAL_00020,fuel,1155.49,16,0,0
CUST_SAL_00020,dining,1017.09,16,1,0
CUST_SAL_00020,shopping,1532.07,14,0,0
CUST_SAL_00020,grocery,1123.5,14,0,0
CUST_SAL_00020,grocery,3554.96,16,0,0
CUST_SAL_00020,dining,3877.53,1,0,0
CUST_SAL_00020,dining,3135.23,17,0,0
CUST_SAL_00020,grocery,1006.12,11,1,0
CUST_SAL_00020,grocery,1654.57,9,0,0
CUST_SAL_00020,dining,21720.71,1,1,1
CUST_SAL_00020,grocery,3850.99,13,0,0
CUST_SAL_00020,medical,2948.35,4,1,0
CUST_SAL_00020,grocery,775.19,12,0,0
CUST_GIG_00021,grocery,737.38,15,0,0
CUST_GIG_00021,dining,346.91,11,0,0
CUST_GIG_00021,shopping,701.51,13,0,0
CUST_GIG_00021,utility,1193.01,2,1,0
CUST_GIG_00021,shopping,431.14,20,0,0
CUST_GIG_00021,dining,1189.74,10,0,0
CUST_GIG_00021,transfer,480.66,11,0,0
CUST_GIG_00021,shopping,1176.81,10,0,0
CUST_GIG_00021,dining,1230.36,23,0,0
CUST_GIG_00021,grocery,230.22,14,0,0
CUST_GIG_00021,utility,460.34,13,0,0
CUST_GIG_00021,dining,98.44,16,0,0
CUST_GIG_00021,transfer,366.26,10,0,0
CUST_GIG_00021,grocery,682.28,18,0,0
CUST_GIG_00021,grocery,463.71,10,0,0
CUST_GIG_00021,shopping,190.77,23,0,0
CUST_GIG_00021,fuel,428.06,6,0,0
CUST_GIG_00021,grocery,797.5,15,1,0
CUST_GIG_00021,grocery,919.45,11,0,0
CUST_GIG_00021,dining,1272.07,6,0,0
CUST_GIG_00021,dining,136.4,4,0,0
CUST_GIG_00021,grocery,843.48,13,1,0
CUST_GIG_00021,utility,681.8,13,1,0
CUST_GIG_00021,grocery,627.59,12,0,0
CUST_GIG_00021,grocery,550.01,23,0,0
CUST_GIG_00021,grocery,757.69,16,0,0
CUST_GIG_00021,grocery,1006.56,7,0,0
CUST_GIG_00021,grocery,1161.47,15,0,0
CUST_GIG_00021,grocery,700.96,12,0,0
CUST_GIG_00021,transfer,931.76,21,0,0
CUST_SAL_00022,grocery,556.62,10,0,0
CUST_SAL_00022,grocery,1698.35,18,0,0
CUST_SAL_00022,medical,2894.78,14,0,0
CUST_SAL_00022,medical,3073.49,16,0,0
CUST_SAL_00022,grocery,28963.08,3,1,1
CUST_SAL_00022,emi,6150.3,19,0,0
CUST_SAL_00022,transfer,976.5,19,0,0
CUST_SAL_00022,grocery,3137.51,5,0,0
CUST_SAL_00022,grocery,6202.99,20,1,0
CUST_SAL_00022,emi,855.14,23,0,0
CUST_SAL_00022,grocery,5851.97,6,0,0
CUST_SAL_00022,dining,1464.63,14,0,0
CUST_SAL_00022,dining,7624.26,19,0,0
CUST_SAL_00022,emi,4375.46,17,0,0
CUST_SAL_00022,grocery,5807.99,19,0,0
CUST_SAL_00022,dining,6748.88,20,0,0
CUST_SAL_00022,transfer,2150.93,18,0,0
CUST_SAL_00022,emi,4173.61,7,1,0
CUST_SAL_00022,grocery,557.25,11,0,0
CUST_SAL_00022,dining,6551.37,14,0,0
CUST_SAL_00022,grocery,7164.22,8,0,0
CUST_SAL_00022,emi,1937.24,10,0,0
CUST_SAL_00022,dining,5071.7,16,0,0
CUST_SAL_00022,grocery,6893.48,19,0,0
CUST_SAL_00022,medical,6333.08,1,0,0
CUST_SAL_00022,grocery,490.7,16,0,0
CUST_SAL_00022,grocery,538.6,17,0,0
CUST_SAL_00022,grocery,6081.62,21,0,0
CUST_SAL_00022,shopping,997.52,9,0,0
CUST_SAL_00022,emi,6320.29,11,1,0
CUST_SAL_00023,dining,2190.89,15,0,0
CUST_SAL_00023,grocery,2541.15,17,1,0
CUST_SAL_00023,shopping,528.22,17,0,0
CUST_SAL_00023,fuel,1552.35,7,0,0
CUST_SAL_00023,shopping,2248.24,23,0,0
CUST_SAL_00023,shopping,2042.96,23,1,0
CUST_SAL_00023,grocery,1392.59,15,0,0
CUST_SAL_00023,shopping,2396.79,13,0,0
CUST_SAL_00023,shopping,3052.38,22,0,0
CUST_SAL_00023,grocery,2190.05,22,0,0
CUST_SAL_00023,dining,3338.43,12,0,0
CUST_SAL_00023,emi,1145.47,13,0,0
CUST_SAL_00023,grocery,1071.13,23,0,0
CUST_SAL_00023,dining,2656.3,15,0,0
CUST_SAL_00023,grocery,1753.79,17,0,0
CUST_SAL_00023,dining,690.76,4,0,0
CUST_SAL_00023,grocery,2282.96,10,0,0
CUST_SAL_00023,emi,936.0,10,0,0
CUST_SAL_00023,grocery,3673.35,18,0,0
CUST_SAL_00023,grocery,2210.54,16,0,0
CUST_SAL_00023,dining,921.17,21,0,0
CUST_SAL_00023,emi,3371.82,14,0,0
CUST_SAL_00023,fuel,2140.69,18,0,0
CUST_SAL_00023,shopping,3053.38,17,0,0
CUST_SAL_00023,grocery,1797.57,20,0,0
CUST_SAL_00023,grocery,2253.57,22,0,0
CUST_SAL_00023,fuel,1481.79,15,0,0
CUST_SAL_00023,fuel,2470.43,10,0,0
CUST_SAL_00023,shopping,3129.76,22,1,0
CUST_SAL_00023,grocery,2416.41,11,0,0
CUST_KIR_00024,grocery,2829.39,19,0,0
CUST_KIR_00024,grocery,3404.98,6,0,0
CUST_KIR_00024,fuel,3575.43,17,0,0
CUST_KIR_00024,grocery,1492.69,19,0,0
CUST_KIR_00024,grocery,1935.05,22,0,0
CUST_KIR_00024,fuel,3081.51,15,0,0
CUST_KIR_00024,grocery,2702.47,22,1,0
CUST_KIR_00024,transfer,1283.81,20,0,0
CUST_KIR_00024,dining,3410.59,16,0,0
CUST_KIR_00024,grocery,4498.51,17,0,0
CUST_KIR_00024,grocery,3879.28,16,1,0
CUST_KIR_00024,transfer,3967.05,22,0,0
CUST_KIR_00024,grocery,2809.57,16,0,0
CUST_KIR_00024,shopping,1964.51,13,0,0
CUST_KIR_00024,grocery,2753.27,6,0,0
CUST_KIR_00024,utility,1422.71,10,0,0
CUST_KIR_00024,dining,4127.84,0,0,0
CUST_KIR_00024,transfer,1122.43,6,0,0
CUST_KIR_00024,transfer,1434.26,10,0,0
CUST_KIR_00024,medical,2594.67,11,0,0
CUST_KIR_00024,shopping,2648.45,16,0,0
CUST_KIR_00024,grocery,4415.12,10,0,0
CUST_KIR_00024,fuel,2484.57,17,0,0
CUST_KIR_00024,fuel,1512.76,13,0,0
CUST_KIR_00024,dining,1656.35,21,0,0
CUST_KIR_00024,utility,497.51,9,0,0
CUST_KIR_00024,dining,3458.12,16,0,0
CUST_KIR_00024,grocery,4248.64,16,0,0
CUST_KIR_00024,grocery,1412.83,11,0,0
CUST_KIR_00024,transfer,655.64,16,1,0
CUST_KIR_00025,grocery,1915.76,17,1,0
CUST_KIR_00025,dining,2641.86,1,0,0
CUST_KIR_00025,grocery,1017.55,13,0,0
CUST_KIR_00025,fuel,437.86,0,0,0
CUST_KIR_00025,grocery,287.39,17,0,0
CUST_KIR_00025,dining,3143.21,11,0,0
CUST_KIR_00025,dining,3842.78,11,1,0
CUST_KIR_00025,grocery,2728.42,12,0,0
CUST_KIR_00025,grocery,3233.15,20,0,0
CUST_KIR_00025,shopping,2870.74,11,0,0
CUST_KIR_00025,shopping,3257.09,6,0,0
CUST_KIR_00025,transfer,2743.2,16,0,0
CUST_KIR_00025,grocery,3187.73,17,0,0
CUST_KIR_00025,grocery,1395.5,10,1,0
CUST_KIR_00025,medical,2635.24,9,0,0
CUST_KIR_00025,dining,745.24,11,0,0
CUST_KIR_00025,fuel,2721.72,12,0,0
CUST_KIR_00025,medical,2441.72,18,0,0
CUST_KIR_00025,transfer,3104.59,11,0,0
CUST_KIR_00025,grocery,3300.29,22,0,0
CUST_KIR_00025,shopping,3039.55,13,0,0
CUST_KIR_00025,grocery,2662.06,14,0,0
CUST_KIR_00025,shopping,873.02,17,0,0
CUST_KIR_00025,utility,3763.66,13,0,0
CUST_KIR_00025,grocery,596.13,19,0,0
CUST_KIR_00025,utility,993.95,20,0,0
CUST_KIR_00025,grocery,2659.62,13,1,0
CUST_KIR_00025,utility,993.91,16,0,0
CUST_KIR_00025,utility,3909.12,7,0,0
CUST_KIR_00025,fuel,1607.04,17,1,0
CUST_GIG_00026,grocery,789.29,15,0,0
CUST_GIG_00026,utility,484.65,12,0,0
CUST_GIG_00026,shopping,806.63,10,0,0
CUST_GIG_00026,grocery,713.71,1,1,1
CUST_GIG_00026,dining,285.41,10,0,0
CUST_GIG_00026,utility,379.49,16,0,0
CUST_GIG_00026,dining,271.62,14,0,0
CUST_GIG_00026,fuel,69.15,22,0,0
CUST_GIG_00026,grocery,308.71,12,0,0
CUST_GIG_00026,grocery,161.62,6,0,0
CUST_GIG_00026,grocery,775.85,13,0,0
CUST_GIG_00026,utility,3268.77,4,1,1
CUST_GIG_00026,emi,468.24,16,0,0
CUST_GIG_00026,dining,545.18,17,0,0
CUST_GIG_00026,transfer,744.72,15,0,0
CUST_GIG_00026,dining,737.74,13,0,0
CUST_GIG_00026,transfer,174.2,11,0,0
CUST_GIG_00026,emi,872.26,19,0,0
CUST_GIG_00026,grocery,705.72,11,1,0
CUST_GIG_00026,grocery,639.55,13,0,0
CUST_GIG_00026,transfer,835.88,5,0,0
CUST_GIG_00026,fuel,323.37,17,0,0
CUST_GIG_00026,transfer,472.33,17,0,0
CUST_GIG_00026,emi,763.99,15,0,0
CUST_GIG_00026,grocery,271.38,9,0,0
CUST_GIG_00026,fuel,78.3,14,0,0
CUST_GIG_00026,grocery,648.19,8,0,0
CUST_GIG_00026,grocery,812.26,8,0,0
CUST_GIG_00026,grocery,569.09,16,1,0
CUST_GIG_00026,dining,774.04,12,1,0
CUST_SAL_00027,shopping,2114.69,15,1,0
CUST_SAL_00027,transfer,2114.7,11,0,0
CUST_SAL_00027,dining,4734.83,7,0,0
CUST_SAL_00027,emi,4396.35,13,0,0
CUST_SAL_00027,grocery,3806.77,8,0,0
CUST_SAL_00027,medical,5238.38,20,0,0
CUST_SAL_00027,utility,2907.3,11,0,0
CUST_SAL_00027,shopping,3797.29,14,1,0
CUST_SAL_00027,dining,4243.51,16,0,0
CUST_SAL_00027,grocery,4153.75,0,0,0
CUST_SAL_00027,shopping,1303.93,12,0,0
CUST_SAL_00027,grocery,2277.46,14,0,0
CUST_SAL_00027,grocery,935.72,9,0,0
CUST_SAL_00027,emi,1176.71,6,0,0
CUST_SAL_00027,medical,3820.56,9,0,0
CUST_SAL_00027,grocery,4225.17,22,0,0
CUST_SAL_00027,emi,4087.35,19,1,0
CUST_SAL_00027,shopping,3989.89,15,0,0
CUST_SAL_00027,utility,2631.88,13,0,0
CUST_SAL_00027,grocery,2763.46,12,0,0
CUST_SAL_00027,grocery,4808.85,10,0,0
CUST_SAL_00027,dining,2518.84,17,0,0
CUST_SAL_00027,grocery,2778.15,19,0,0
CUST_SAL_00027,shopping,4233.17,14,0,0
CUST_SAL_00027,grocery,3282.24,15,1,0
CUST_SAL_00027,transfer,1816.37,12,0,0
CUST_SAL_00027,grocery,2640.2,14,0,0
CUST_SAL_00027,shopping,1103.04,23,0,0
CUST_SAL_00027,fuel,5378.0,20,0,0
CUST_SAL_00027,shopping,454.52,17,0,0
CUST_KIR_00028,fuel,1614.57,16,0,0
CUST_KIR_00028,shopping,492.2,23,0,0
CUST_KIR_00028,dining,1566.92,3,0,0
CUST_KIR_00028,fuel,3553.53,3,1,1
CUST_KIR_00028,dining,740.64,6,1,0
CUST_KIR_00028,fuel,2085.26,18,0,0
CUST_KIR_00028,fuel,1544.98,17,0,0
CUST_KIR_00028,emi,170.69,14,0,0
CUST_KIR_00028,grocery,300.3,13,0,0
CUST_KIR_00028,emi,2419.1,13,0,0
CUST_KIR_00028,transfer,489.29,6,0,0
CUST_KIR_00028,utility,1687.6,18,0,0
CUST_KIR_00028,utility,551.58,12,0,0
CUST_KIR_00028,grocery,1398.06,20,0,0
CUST_KIR_00028,grocery,1043.94,12,1,0
CUST_KIR_00028,fuel,1089.15,12,0,0
CUST_KIR_00028,grocery,760.1,23,0,0
CUST_KIR_00028,utility,1353.46,1,0,0
CUST_KIR_00028,transfer,2111.42,12,0,0
CUST_KIR_00028,medical,579.66,14,0,0
CUST_KIR_00028,transfer,1470.06,15,0,0
CUST_KIR_00028,medical,1781.78,11,0,0
CUST_KIR_00028,utility,2263.63,15,0,0
CUST_KIR_00028,dining,1323.9,1,0,0
CUST_KIR_00028,grocery,657.6,16,0,0
CUST_KIR_00028,transfer,1042.02,15,0,0
CUST_KIR_00028,shopping,2115.58,15,1,0
CUST_KIR_00028,medical,244.13,8,0,0
CUST_KIR_00028,dining,1239.65,10,0,0
CUST_KIR_00028,grocery,2576.05,16,1,0
CUST_GIG_00029,dining,1124.92,15,0,0
CUST_GIG_00029,fuel,1767.69,1,0,0
CUST_GIG_00029,transfer,879.3,17,0,0
CUST_GIG_00029,grocery,459.89,2,0,0
CUST_GIG_00029,grocery,568.35,11,0,0
CUST_GIG_00029,dining,1747.02,11,0,0
CUST_GIG_00029,dining,1270.09,19,0,0
CUST_GIG_00029,dining,1240.61,14,0,0
CUST_GIG_00029,transfer,1728.27,7,0,0
CUST_GIG_00029,grocery,242.64,16,0,0
CUST_GIG_00029,grocery,7840.22,2,1,1
CUST_GIG_00029,dining,3766.58,4,1,1
CUST_GIG_00029,grocery,1808.98,11,0,0
CUST_GIG_00029,transfer,280.52,10,0,0
CUST_GIG_00029,dining,649.09,12,0,0
CUST_GIG_00029,transfer,803.61,15,0,0
CUST_GIG_00029,shopping,1297.3,13,0,0
CUST_GIG_00029,transfer,773.43,19,0,0
CUST_GIG_00029,grocery,8591.62,4,1,1
CUST_GIG_00029,dining,710.58,14,1,0
CUST_GIG_00029,transfer,289.77,15,0,0
CUST_GIG_00029,utility,1445.27,15,1,0
CUST_GIG_00029,dining,1188.57,12,0,0
CUST_GIG_00029,shopping,1201.25,16,0,0
CUST_GIG_00029,fuel,728.0,14,0,0
CUST_GIG_00029,shopping,1238.11,21,0,0
CUST_GIG_00029,transfer,1002.56,13,0,0
CUST_GIG_00029,grocery,1746.86,10,0,0
CUST_GIG_00029,dining,324.48,12,0,0
CUST_GIG_00029,dining,1067.75,10,0,0
CUST_SAL_00030,fuel,2987.75,16,0,0
CUST_SAL_00030,dining,2880.81,15,0,0
CUST_SAL_00030,dining,5003.85,12,0,0
CUST_SAL_00030,utility,2919.77,16,0,0
CUST_SAL_00030,grocery,5075.11,13,0,0
CUST_SAL_00030,transfer,3973.24,15,1,0
CUST_SAL_00030,utility,2682.89,16,1,0
CUST_SAL_00030,utility,1075.12,15,0,0
CUST_SAL_00030,fuel,2552.71,23,0,0
CUST_SAL_00030,transfer,1902.74,1,1,0
CUST_SAL_00030,grocery,1710.75,17,0,0
CUST_SAL_00030,dining,4272.91,18,0,0
CUST_SAL_00030,dining,1131.35,10,0,0
CUST_SAL_00030,grocery,3348.86,17,0,0
CUST_SAL_00030,utility,4839.44,1,0,0
CUST_SAL_00030,dining,1131.5,17,0,0
CUST_SAL_00030,transfer,1863.85,10,0,0
CUST_SAL_00030,utility,1240.6,16,0,0
CUST_SAL_00030,fuel,5071.03,21,0,0
CUST_SAL_00030,fuel,1387.7,13,0,0
CUST_SAL_00030,shopping,1633.09,15,0,0
CUST_SAL_00030,transfer,4819.45,17,0,0
CUST_SAL_00030,emi,3331.68,14,0,0
CUST_SAL_00030,medical,1978.56,17,0,0
CUST_SAL_00030,grocery,2890.07,13,0,0
CUST_SAL_00030,grocery,2580.05,23,0,0
CUST_SAL_00030,grocery,1100.46,12,0,0
CUST_SAL_00030,dining,454.13,11,0,0
CUST_SAL_00030,grocery,579.84,11,0,0
CUST_SAL_00030,grocery,4503.39,16,0,0
CUST_GIG_00031,grocery,1195.66,20,0,0
CUST_GIG_00031,utility,2042.8,14,0,0
CUST_GIG_00031,shopping,417.23,12,0,0
CUST_GIG_00031,grocery,7446.21,2,1,1
CUST_GIG_00031,dining,1055.05,15,0,0
CUST_GIG_00031,transfer,483.24,10,0,0
CUST_GIG_00031,emi,387.12,11,0,0
CUST_GIG_00031,grocery,1078.31,13,0,0
CUST_GIG_00031,grocery,1818.35,2,1,0
CUST_GIG_00031,grocery,1353.37,11,0,0
CUST_GIG_00031,transfer,630.88,12,0,0
CUST_GIG_00031,grocery,1908.04,17,0,0
CUST_GIG_00031,grocery,1617.79,16,1,0
CUST_GIG_00031,dining,601.53,14,0,0
CUST_GIG_00031,grocery,2013.6,12,0,0
CUST_GIG_00031,fuel,250.36,13,0,0
CUST_GIG_00031,dining,1728.53,12,0,0
CUST_GIG_00031,shopping,1568.47,15,0,0
CUST_GIG_00031,utility,1993.7,16,1,0
CUST_GIG_00031,grocery,793.51,16,0,0
CUST_GIG_00031,shopping,1368.81,17,0,0
CUST_GIG_00031,grocery,2097.09,16,0,0
CUST_GIG_00031,grocery,1470.89,22,0,0
CUST_GIG_00031,emi,1164.54,17,1,0
CUST_GIG_00031,dining,1301.4,17,0,0
CUST_GIG_00031,grocery,1715.24,21,0,0
CUST_GIG_00031,grocery,147.82,14,0,0
CUST_GIG_00031,utility,1040.89,10,0,0
CUST_GIG_00031,shopping,1873.91,13,0,0
CUST_GIG_00031,fuel,338.58,6,0,0
CUST_SAL_00032,medical,3578.93,19,0,0
CUST_SAL_00032,emi,1264.99,13,0,0
CUST_SAL_00032,transfer,2749.23,22,0,0
CUST_SAL_00032,fuel,2285.46,16,0,0
CUST_SAL_00032,fuel,1199.75,13,0,0
CUST_SAL_00032,dining,1060.5,11,1,0
CUST_SAL_00032,transfer,1581.77,2,1,0
CUST_SAL_00032,utility,2023.83,20,0,0
CUST_SAL_00032,transfer,1239.79,15,0,0
CUST_SAL_00032,fuel,561.35,13,0,0
CUST_SAL_00032,dining,660.64,6,0,0
CUST_SAL_00032,utility,346.51,13,1,0
CUST_SAL_00032,utility,1868.87,17,0,0
CUST_SAL_00032,grocery,845.3,6,0,0
CUST_SAL_00032,utility,2821.7,18,1,0
CUST_SAL_00032,grocery,2842.86,13,1,0
CUST_SAL_00032,medical,2924.52,15,0,0
CUST_SAL_00032,grocery,1833.8,15,0,0
CUST_SAL_00032,grocery,3487.07,10,0,0
CUST_SAL_00032,emi,2831.32,5,0,0
CUST_SAL_00032,transfer,397.33,11,0,0
CUST_SAL_00032,grocery,3114.04,13,0,0
CUST_SAL_00032,dining,2522.8,7,0,0
CUST_SAL_00032,grocery,858.01,23,0,0
CUST_SAL_00032,grocery,3555.73,22,0,0
CUST_SAL_00032,fuel,3324.02,19,1,0
CUST_SAL_00032,shopping,2566.25,12,0,0
CUST_SAL_00032,transfer,1419.35,20,0,0
CUST_SAL_00032,fuel,2747.74,15,0,0
CUST_SAL_00032,medical,1176.61,14,0,0
CUST_SAL_00033,fuel,5010.9,13,0,0
CUST_SAL_00033,shopping,1539.31,17,1,0
CUST_SAL_00033,fuel,5479.9,15,0,0
CUST_SAL_00033,dining,4803.38,17,0,0
CUST_SAL_00033,dining,4769.44,19,0,0
CUST_SAL_00033,dining,2832.54,13,0,0
CUST_SAL_00033,utility,2576.15,22,0,0
CUST_SAL_00033,dining,1412.59,23,0,0
CUST_SAL_00033,shopping,1500.4,7,0,0
CUST_SAL_00033,dining,4202.6,11,1,0
CUST_SAL_00033,fuel,3733.84,12,0,0
CUST_SAL_00033,grocery,3779.4,14,0,0
CUST_SAL_00033,grocery,3915.91,17,0,0
CUST_SAL_00033,grocery,3344.04,10,0,0
CUST_SAL_00033,utility,2535.95,16,1,0
CUST_SAL_00033,shopping,1917.42,6,0,0
CUST_SAL_00033,grocery,5500.11,14,0,0
CUST_SAL_00033,grocery,618.13,14,0,0
CUST_SAL_00033,shopping,2667.29,13,0,0
CUST_SAL_00033,utility,802.34,6,0,0
CUST_SAL_00033,utility,3973.08,12,0,0
CUST_SAL_00033,dining,1537.96,16,0,0
CUST_SAL_00033,dining,2118.63,6,0,0
CUST_SAL_00033,grocery,2626.3,18,1,0
CUST_SAL_00033,utility,2010.08,7,0,0
CUST_SAL_00033,grocery,4056.3,10,0,0
CUST_SAL_00033,grocery,550.24,9,1,0
CUST_SAL_00033,transfer,4279.29,16,0,0
CUST_SAL_00033,grocery,4372.14,16,0,0
CUST_SAL_00033,utility,3359.53,17,0,0
CUST_RUR_00034,grocery,223.79,13,1,0
CUST_RUR_00034,dining,903.5,19,0,0
CUST_RUR_00034,grocery,498.13,12,0,0
CUST_RUR_00034,shopping,244.35,8,0,0
CUST_RUR_00034,utility,733.61,22,0,0
CUST_RUR_00034,transfer,194.04,11,0,0
CUST_RUR_00034,shopping,266.88,15,0,0
CUST_RUR_00034,transfer,614.93,17,0,0
CUST_RUR_00034,dining,71.77,8,0,0
CUST_RUR_00034,grocery,197.55,10,1,0
CUST_RUR_00034,grocery,768.03,16,1,0
CUST_RUR_00034,grocery,313.43,18,0,0
CUST_RUR_00034,dining,825.56,23,0,0
CUST_RUR_00034,transfer,103.24,15,1,0
CUST_RUR_00034,utility,899.26,1,1,0
CUST_RUR_00034,shopping,425.75,12,0,0
CUST_RUR_00034,dining,701.47,16,0,0
CUST_RUR_00034,emi,831.19,12,0,0
CUST_RUR_00034,grocery,127.82,17,1,0
CUST_RUR_00034,grocery,445.13,10,0,0
CUST_RUR_00034,shopping,384.11,16,0,0
CUST_RUR_00034,dining,405.17,19,0,0
CUST_RUR_00034,shopping,214.31,5,0,0
CUST_RUR_00034,utility,614.61,2,1,0
CUST_RUR_00034,grocery,329.51,15,0,0
CUST_RUR_00034,dining,790.26,14,0,0
CUST_RUR_00034,dining,719.8,12,1,0
CUST_RUR_00034,grocery,77.98,19,0,0
CUST_RUR_00034,grocery,1071.72,19,0,0
CUST_RUR_00034,grocery,1060.05,10,0,0
CUST_RUR_00035,grocery,606.44,2,1,0
CUST_RUR_00035,grocery,560.87,12,0,0
CUST_RUR_00035,transfer,566.97,17,0,0
CUST_RUR_00035,dining,95.15,15,0,0
CUST_RUR_00035,utility,631.07,12,0,0
CUST_RUR_00035,dining,370.73,20,0,0
CUST_RUR_00035,fuel,487.72,4,0,0
CUST_RUR_00035,dining,534.99,11,0,0
CUST_RUR_00035,grocery,372.08,14,0,0
CUST_RUR_00035,fuel,621.45,10,0,0
CUST_RUR_00035,grocery,515.96,20,0,0
CUST_RUR_00035,fuel,281.06,1,0,0
CUST_RUR_00035,grocery,412.14,15,0,0
CUST_RUR_00035,fuel,162.22,11,0,0
CUST_RUR_00035,utility,235.11,12,0,0
CUST_RUR_00035,grocery,3025.27,2,1,1
CUST_RUR_00035,grocery,376.72,10,0,0
CUST_RUR_00035,utility,99.35,13,0,0
CUST_RUR_00035,utility,612.05,12,0,0
CUST_RUR_00035,emi,439.0,16,0,0
CUST_RUR_00035,grocery,394.13,20,0,0
CUST_RUR_00035,transfer,216.46,12,0,0
CUST_RUR_00035,grocery,636.47,11,0,0
CUST_RUR_00035,dining,64.08,19,0,0
CUST_RUR_00035,transfer,81.16,14,0,0
CUST_RUR_00035,shopping,108.46,13,0,0
CUST_RUR_00035,dining,373.23,0,0,0
CUST_RUR_00035,shopping,549.93,20,0,0
CUST_RUR_00035,grocery,116.06,15,1,0
CUST_RUR_00035,grocery,294.32,0,0,0
CUST_RUR_00036,emi,561.96,7,0,0
CUST_RUR_00036,utility,605.21,11,0,0
CUST_RUR_00036,medical,117.98,17,0,0
CUST_RUR_00036,dining,333.24,0,0,0
CUST_RUR_00036,utility,99.13,19,0,0
CUST_RUR_00036,dining,568.01,3,0,0
CUST_RUR_00036,fuel,243.31,6,0,0
CUST_RUR_00036,grocery,59.9,21,0,0
CUST_RUR_00036,dining,134.61,12,0,0
CUST_RUR_00036,emi,129.22,13,0,0
CUST_RUR_00036,emi,188.36,22,0,0
CUST_RUR_00036,grocery,159.01,6,0,0
CUST_RUR_00036,grocery,1144.44,1,1,1
CUST_RUR_00036,fuel,519.92,14,0,0
CUST_RUR_00036,utility,399.97,14,0,0
CUST_RUR_00036,shopping,62.98,12,0,0
CUST_RUR_00036,grocery,471.78,6,0,0
CUST_RUR_00036,medical,402.12,16,0,0
CUST_RUR_00036,grocery,518.77,16,0,0
CUST_RUR_00036,utility,439.92,11,0,0
CUST_RUR_00036,grocery,282.92,13,1,0
CUST_RUR_00036,grocery,141.54,12,1,0
CUST_RUR_00036,dining,5643.96,3,1,1
CUST_RUR_00036,fuel,112.74,6,0,0
CUST_RUR_00036,grocery,581.63,17,0,0
CUST_RUR_00036,dining,112.83,14,0,0
CUST_RUR_00036,utility,367.93,17,0,0
CUST_RUR_00036,shopping,188.17,18,0,0
CUST_RUR_00036,fuel,461.48,4,1,0
CUST_RUR_00036,shopping,234.33,18,0,0
CUST_KIR_00037,grocery,892.72,13,0,0
CUST_KIR_00037,dining,999.3,10,0,0
CUST_KIR_00037,grocery,2732.05,15,1,0
CUST_KIR_00037,grocery,2855.16,1,1,0
CUST_KIR_00037,grocery,2083.37,22,0,0
CUST_KIR_00037,fuel,3392.11,20,1,0
CUST_KIR_00037,dining,3421.46,12,0,0
CUST_KIR_00037,shopping,1972.59,20,0,0
CUST_KIR_00037,dining,2020.24,18,0,0
CUST_KIR_00037,dining,2305.03,23,1,0
CUST_KIR_00037,fuel,2550.85,21,0,0
CUST_KIR_00037,grocery,2172.23,8,0,0
CUST_KIR_00037,grocery,3901.35,11,0,0
CUST_KIR_00037,utility,2753.18,10,0,0
CUST_KIR_00037,shopping,301.79,6,0,0
CUST_KIR_00037,shopping,889.57,23,0,0
CUST_KIR_00037,grocery,1796.0,17,0,0
CUST_KIR_00037,dining,1489.35,14,0,0
CUST_KIR_00037,utility,3513.37,17,0,0
CUST_KIR_00037,shopping,1056.07,16,0,0
CUST_KIR_00037,fuel,2463.23,10,0,0
CUST_KIR_00037,fuel,2253.23,11,0,0
CUST_KIR_00037,utility,3328.44,19,0,0
